,normal,right_skewed,left_skewed
243,58.176470298404816,11.53107917505033,85.89000598249054
244,48.844997678522404,25.954263864656202,80.08762493264686
245,44.13654782009327,61.98066393580899,78.52923316892463
246,39.014853922445894,15.722418355023066,63.24019236761295
247,57.33940218263142,24.403276194287034,56.59289117588848
248,47.90306912985759,20.33419324326136,48.20855698129922
249,68.69294455853579,27.058696444590126,79.99614451804032
250,65.77197040052842,15.789726173393259,82.81607726594731
251,61.459114650201755,23.712115465798444,79.68344211974224
252,49.175062799676255,25.222274578199222,65.73397742004848
253,56.15689448749217,14.546772663449826,90.03009466781992
254,27.744449587518865,10.374545836203051,85.17795532701435
255,46.44117836588502,19.760327112819912,77.10871342379424
256,70.64765129357903,22.390042815048307,60.49214189757317
257,53.43110782324718,26.46148563528627,87.04595150663575
258,26.49660785980914,30.840614738309053,61.9770158759526
259,66.38946164135206,25.658648119182363,88.04534801071581
260,55.90867129361726,37.98432075757891,74.45418139333596
261,55.45119505895448,28.61742982200226,89.8254154283701
262,60.43607932825682,14.891720229217908,47.849517532858265
263,47.49369622180956,23.119896273489108,49.26621228695727
264,59.21763251493073,6.336071663443452,42.7785569507192
265,44.68610612148413,21.641314098012536,71.69613802278072
266,53.74747549926959,44.52908554084153,83.35027305258924
267,47.29347365156915,32.4327091378303,78.60948012526049
268,54.13682862791064,42.9995090591179,64.87274599480347
269,65.02890538024324,18.2461316119467,87.52120689468398
270,57.28850438719173,23.768918259306755,86.25448072499644
271,68.13471024168383,13.594470652886686,72.51350930122015
272,35.13880433281978,31.759988694345765,87.16107760587147
273,52.158013345958,35.98798229622349,49.0789853381362
274,34.43610786425124,36.96862423480099,73.01519678921696
275,45.60298650835554,20.63125194733082,90.53826989768125
276,51.60942250926848,58.41496725829406,82.67399857619485
277,68.69353805621019,26.628225232099297,79.63590130749161
278,48.732254528503184,27.475029268807162,33.085578136030065
279,52.880264606827886,14.647697188344818,73.22844400877601
280,81.01924466894239,31.07509004452746,72.2675406662977
281,63.78991611413883,10.737276204312412,64.1333531278604
282,64.6507259850754,31.771170339905886,55.292867417084665
283,48.034871299469295,22.611816864132845,86.41744441425583
284,52.74330491560695,34.12296226732212,63.48741648102021
285,64.87117381979944,22.205204742794056,69.59718709861065
286,69.94880333184958,37.36917611208809,94.11223035643049
287,59.81828797360279,19.281716259240316,50.6410497300271
288,57.831042237117444,39.99481573926057,71.92749738592796
289,50.5464147508829,11.597572482210506,75.46034701954514
290,33.87602636107891,35.68498342036644,82.80289954004103
291,34.26470387654029,34.731636908101436,92.59567871022972
292,49.277859694211536,12.696899061639547,69.95057115184088
293,53.74908034430037,20.639365324996405,65.33856183751996
294,66.23867443145835,18.68894485124784,73.6293773239278
295,62.64750357926828,18.289270835961087,74.9513145227334
296,75.16525275045694,6.429254356459137,49.50846725202011
297,69.3054669744376,32.91857442369383,47.99170931343428
298,47.46589849547842,16.759364480448095,68.26204996069912
299,52.96367986948254,6.427568656040046,78.56379468357311
300,31.00540596817078,56.49175356639101,76.43880371131372
301,64.66428601012187,35.82753334482269,80.51785121763398
302,55.9229410568465,39.417497850576055,92.10765087024635
303,59.69692332001405,17.475547341264164,87.28802874434436
304,59.209509096642954,6.263274870545059,81.07260681251815
305,61.68294660348555,22.473637904908415,91.2466656963122
306,66.93446660359528,42.991119304913006,82.46561121278349
307,30.429409598238905,20.849367745161295,54.28697805596284
308,61.07948047903593,27.788478815732308,77.41207686538235
309,50.95716928223095,8.975553197582878,78.97012540274822
310,56.416372497255,4.647027749196049,75.93850801427186
311,39.01716577730569,44.7396333839992,68.50414981950466
312,46.94038888311167,35.85988968287097,75.34658268684484
313,39.13767807558792,12.237859909973773,56.51287814217852
314,67.75031056484639,8.083020960095201,94.28519497094922
315,47.1654926207265,20.080881002627066,88.49081658096176
316,42.864774708229646,6.118318340299018,79.33330356078572
317,59.68429013661076,18.578342235155816,83.89460730113505
318,54.06781565526676,54.46755427734544,78.70355565651886
319,67.13214456432772,42.35221498787677,90.26671958800195
320,65.9794776472311,49.84076442771939,57.1835791020484
321,38.92083828841841,6.982008941215499,74.33511968240767
322,45.394005364039,31.872661243567652,80.09862750336563
323,62.956549065710085,9.707764957343919,64.87584288275934
324,60.509351247572255,32.34356708397605,50.64639735006152
325,47.345983182952224,16.865870028561137,92.73798988636668
326,61.24849457678173,13.933848537351128,94.52041251931279
327,66.41307037257339,12.043164181543748,69.13948976091298
328,47.944161118177796,45.94801451869843,89.57213752208415
329,46.394954151672565,17.4641008611213,69.7273343166309
330,59.03152099176351,28.968881886902096,85.48320209096721
331,67.91470853892416,24.494124211056185,62.80757407343122
332,44.353595845917035,35.672258037865426,84.26851924011528
333,75.47173520310669,23.248205217202855,89.80090962652075
334,65.35072998731157,8.224309990778316,69.63277043771188
335,37.65664950078802,17.30624078976027,71.19642371927364
336,38.56590252021993,30.711409966512367,88.81275811618899
337,57.55471466693777,20.85180524833713,67.56875002294328
338,66.87464292289825,13.932353553686902,80.7698162451457
339,50.19399044672668,29.28356633025108,44.2509151534464
340,38.47508633363369,23.362703214933052,83.20496870317865
341,46.57516795029896,36.10392609095293,76.2253527188835
342,77.28031707166791,18.990223388953176,59.77202360325078
343,58.33975865226194,18.628797576686072,91.31905198236653
344,81.73222348824142,14.431264290688365,82.57886719891889
345,64.68815702479476,11.42347007752723,86.91445833679214
346,67.76587508265104,47.65024008649711,64.77808016452322
347,51.464887514768634,36.75593506757222,67.85080409272304
348,57.12077577257625,9.944762370081154,80.15001152347168
349,70.99125218026565,20.70769503477512,80.66910203647555
350,65.55789075357832,8.659569785225289,77.3590426520118
351,59.99407370905314,32.292715117440274,75.29903579757172
352,58.77082377612615,11.200278510407397,85.64816808168841
353,51.14259044043995,13.554233416083102,48.049533872271525
354,61.42344435000613,19.315648894848326,89.14147844504937
355,54.75015255109835,21.33137049130912,89.30878826628246
356,70.56810908246702,14.672028334636178,68.21678055018995
357,23.088095921591663,37.0042595168668,86.74273752332059
358,43.18103572842234,11.617558190361292,72.5779851664224
359,53.47995210969746,13.962497903544563,31.109283553680257
360,54.96730859871105,24.763440954173902,87.29818144886565
361,42.01322492595654,23.885908649530496,79.25820421230955
362,65.84099823042872,25.96433507669459,51.59428235019602
363,28.023350895709854,60.0252662015732,87.96880451447518
364,53.18437326798243,45.80086572989124,91.0689626434437
365,54.48410298468821,11.21689724209435,73.76846390226169
366,63.559098558210096,19.859181237948977,42.076843814230216
367,61.54099155456437,33.560002398471504,75.68325311745322
368,30.87808904147309,22.458308470682876,76.77867217436886
369,75.46272666471307,33.01665911890142,72.93871399490665
370,54.689495317303304,17.897075954053214,65.62073850178338
371,47.98094039563022,18.778557982309074,73.99171484895668
372,56.69945742863024,32.92738161832584,89.00930018829163
373,56.97367059263675,61.51332998913135,25.615041453417092
374,34.899790188042346,19.825342803426878,78.99820938644564
375,54.775964584321855,7.1764379844684045,74.66844138069912
376,61.96857323561377,7.485590822954139,63.82924618459083
377,56.30007757189783,27.1333862127269,80.60682092263866
378,56.00277877929627,19.134219701474247,78.97400874521668
379,93.70252650487956,19.950801463207696,76.64515035664192
380,35.58366617712982,6.566415313930938,67.98690561709016
381,57.794477272241465,33.85285946589342,90.44976085822911
382,27.744878999275706,41.004461747170595,92.1539978126933
383,53.73269422318771,44.70386826343052,69.44811400744575
384,51.650806143986706,25.38751017803213,84.77924893645528
385,62.637224022185045,39.78247870435978,70.44621721550524
386,55.525993257253035,17.908220063640254,64.12352804192561
387,46.79646409363737,10.348495378589497,91.383061441001
388,48.183667799247665,42.07514689352386,75.2007094413012
389,61.7906459040305,51.746504241512284,79.80418094799242
390,33.114005582212144,29.026907600795766,65.13995901913212
391,62.25218135872412,22.79194123046037,94.16513680358635
392,57.93003787486004,14.202764474157059,75.01968429209718
393,65.10138118328244,4.8060307014651045,84.21972910239813
394,55.17300041229879,24.03329796237187,76.66615757618855
395,31.10488547028012,15.976911180593738,90.05190190998243
396,59.402796758798246,17.570448137201915,67.82595178453771
397,45.2012247888712,27.337579565651705,87.93926504372607
398,52.00820388066818,15.084442624102785,75.28445679982501
399,62.82840959122309,12.589056885985844,75.64651917874102
400,68.71866367818026,8.107178673030944,90.8676928261112
401,39.2003313916808,30.99751261240589,92.42288119314416
402,57.56274130145016,27.6527672146951,91.7314726729038
403,58.08616279323062,13.077223516073769,84.74603034328271
404,57.797374278512805,7.069078051246673,92.28756357056692
405,63.48125937919297,2.3650519765505766,57.90137567063138
406,64.90051954782395,56.75288578268183,93.23618115712426
407,43.56997822328564,18.544453754960877,63.663206761741144
408,56.05411151494194,7.7139816716526575,84.75463166986022
409,43.99430597331454,9.708500838387865,90.26937934428497
410,49.78959023018277,11.17468975349008,82.44707902620178
411,60.65737456639986,7.988470353717229,48.47372918538164
412,50.18355438942742,11.829617273186987,55.85772646564888
413,37.42890225776595,36.18512443305481,63.59958319628552
414,60.119132575549294,43.791795988801866,73.24683578550946
415,64.32972666823986,41.29020340370537,62.710961570463894
416,47.542757653696576,29.56440514142802,89.80877618671161
417,63.52381477320053,18.27709787655306,62.481500182437344
418,45.68834336268136,55.24522719518882,68.92025626580032
419,58.048528962633725,15.023368877088414,62.80693356898334
420,66.5342140344246,22.277905769416506,58.679050044277794
421,57.54224462278261,33.48378001036919,89.90699623492121
422,53.63567696035043,16.91159825777198,74.59502662513273
423,60.76116180410088,8.307649509595787,58.93722645050566
424,68.63412391153511,9.79993824302481,81.01595235064093
425,61.223318920697004,49.31606189485696,92.69326405636116
426,64.02815985673894,29.88096899541044,88.91163990043776
427,43.397844514091425,34.6689995290473,60.83226667213941
428,62.05513003891882,41.98776724829852,65.41300852167812
429,65.12827225717486,12.023359650429443,75.65357860072243
430,46.20918303263015,12.681728209107051,96.13130623755745
431,37.84493048587551,21.24220717916882,59.41580019080563
432,49.66462041256102,8.56637877892923,83.35705820532093
433,46.26853864629932,7.681772248419756,76.5962099026014
434,52.13361299830552,30.72658370411218,85.25597885517838
435,90.694770811518,4.483074714084563,64.25754970497704
436,82.09528521288884,21.614791986868386,84.86528107848518
437,41.86532303658572,6.769515263592507,72.40643526812876
438,60.4476558681369,16.972805210308405,67.14252582276254
439,72.20416511733536,17.047365228734655,45.033438730441375
440,56.14575657149449,15.53226429395916,91.70880519043214
441,50.787111698851696,47.580557641950534,86.54825739471423
442,36.395959801544905,35.85104780711553,90.70378648612937
443,30.28108766258324,35.02281829185645,68.71182082855513
444,56.5281822766215,10.302116713752559,91.26397752233845
445,47.969853842207534,11.930866280055188,55.755597155704365
446,61.54232297733609,12.932249981052788,92.5202961237266
447,45.49615325228295,26.221613108177273,81.79217331071737
448,65.9486527454804,12.787931504295985,97.5360942517296
449,59.93093298954136,25.881780907739888,55.17459132067637
450,42.84694686280371,51.37773199096631,41.120282323122446
451,44.863166788725344,28.94293435374206,65.93592862275545
452,69.352416271644,10.037860454627522,58.02895809611424
453,66.10165546324656,20.897578827703036,69.68763507563962
454,76.04042834675772,29.490352107289482,78.15356604431274
455,47.4613424681974,33.48424545675747,78.01630935659941
456,75.04785706437409,63.53100405919234,83.2803666769373
457,84.40377228329105,33.49453456445702,83.8991096695437
458,78.94701146035632,11.251812224484146,69.98563301538178
459,53.64439269125182,43.13829035592491,92.09805480662698
460,55.163361229937756,27.29549574574922,85.30505522498751
461,65.59934978188636,12.195248292655334,66.6218731639567
462,68.47660989904448,18.0500992969978,74.13320371339586
463,44.346106784388525,33.60568351482799,29.28635945022148
464,40.00970945855219,6.294724241137489,71.48112545930886
465,37.724867758009864,13.67793234101976,67.51861005325252
466,64.29690823634185,27.583455859220724,88.96419432731523
467,57.70488469666524,13.937125084572918,56.84226208858969
468,37.4891427971609,20.21805688872541,68.2941472382046
469,74.84612804935918,8.54261952312546,88.44477500844462
470,59.48556225581553,9.39041545581193,76.10151822581295
471,41.419935109583946,16.23019550251706,58.784686685076615
472,57.452866920738764,33.817579057134026,87.49288342454625
473,49.0354415658367,14.923737673698087,87.84076552945386
474,54.919447260929566,22.50633551703047,85.30638055616694
475,69.38200968806973,14.958103871868866,75.9816231860283
476,69.0019380537851,11.09565704096149,51.059520351212804
477,68.82407875446611,29.401152683540914,88.29388176536375
478,67.10621038440091,34.92177678008091,89.9377239895826
479,62.619245663669865,9.584655931426896,82.16491845112941
480,59.38546218897039,24.65336799745371,69.61842748653841
481,74.77117499413973,24.29962373039773,76.25872067937794
482,32.703651619262594,35.66806224630149,82.82403062289322
483,44.83371147090484,27.845066221824723,85.88625362032057
484,56.66871567854379,44.65361909111277,66.06266608490681
485,76.05473596012018,29.124537209209816,80.37737741232294
486,59.40219731205697,18.479091431262926,71.79046548408324
487,65.43476689938458,8.748921065763463,84.86909691064318
488,66.37680618598355,8.638529551003993,84.94895227385628
489,40.7656325015131,23.428086861427474,96.64086877235533
490,49.69686043734424,46.54767549848802,59.99464876180034
491,54.67494592051136,45.37925445140667,90.01713944509653
492,62.61514342321909,27.012894461698806,84.08300628622392
493,50.99779077069496,15.806047152019701,90.54046761533108
494,57.983777096183445,11.91429015199869,81.45291043366002
495,49.01282493091345,5.71149368905157,76.54724808399892
496,57.422024846263774,25.381920481871678,71.77303286988682
497,51.5428799759257,32.307743756678356,54.922827087436765
498,46.12916107190824,38.26904071328764,83.12489098551102
499,31.180295487997196,5.839260806651449,77.92620445431044
500,78.65547620815946,39.87179447062039,93.25818832356077
501,44.68069023597819,12.790511542098615,70.82593938499646
502,47.476603189532135,20.853072154629913,27.557287824265636
503,54.75490784795749,17.181279552955704,83.77228410642975
504,31.05582201541552,6.270735638687536,41.070210136995904
505,67.2329069777446,4.187528694257442,90.46104440562907
506,65.99292465858427,4.4121473266144715,82.90865159670389
507,68.20252820497528,47.77635935173261,67.00814515698532
508,39.75491564659814,34.68380409889844,62.54670746014409
509,35.53540615041843,42.30712304192958,87.9381459246917
510,43.75063347083964,40.375195075796164,86.16780483219385
511,30.302582545730257,32.37998107454253,83.61745692635704
512,68.40402741017733,23.331747381969002,91.14378628573007
513,32.70954954552872,19.200032682188013,45.72490337803236
514,59.586628664083754,25.243186030085663,73.8556576673518
515,48.74616236764319,16.00429834556727,37.22243825604235
516,43.05995605711693,43.992430330587105,77.3000936706977
517,58.44097792180014,34.039545136622465,82.51219323751002
518,59.0821693229583,21.226737027230122,90.24704950886472
519,64.30223672000992,7.712831550783091,24.365247048644985
520,65.5676028605086,39.94074978519086,86.98982499071431
521,59.02142174098973,33.802753551579215,88.10803164860384
522,61.935059524994564,26.91106495086368,84.4198843496905
523,59.414800340610874,12.82690276155057,71.69321616457331
524,54.09275005315314,10.982032814447784,65.8610041395535
525,55.62762023344705,26.88597241596388,55.311314543825574
526,50.40000887147625,23.818409548628956,76.27188997385272
527,67.73604283085432,28.74733960457439,64.2675041437729
528,62.726320875694405,20.110537782667734,79.90409844545817
529,54.254206468756095,12.409976330017706,60.2886938736528
530,52.226859652849555,9.986298391159085,51.83673232686671
531,63.65259442900458,29.90660396471848,73.18543054037093
532,26.204645623215423,9.805392116958004,74.43112014132296
533,72.91306762646835,18.63248913313726,75.43008905546553
534,68.73585274246363,43.40951220918588,58.88391886523284
535,64.52079262293492,16.96163138155429,79.76306832556112
536,71.96300853431075,10.609455983838087,84.83661410087448
